 248.00000   2.28410   3.21776   6.14599   6.81813   7.72402   8.13634
 249.00000   2.28335   3.23800   6.12807   6.81260   7.72611   8.14318
 250.00000   2.28261   3.25756   6.11020   6.80750   7.72821   8.14968
 251.00000   2.28190   3.27638   6.09239   6.80285   7.73032   8.15585
 252.00000   2.28120   3.29443   6.07466   6.79868   7.73245   8.16168
 253.00000   2.28052   3.31167   6.05701   6.79500   7.73460   8.16717
 254.00000   2.27986   3.32807   6.03944   6.79182   7.73676   8.17234
 255.00000   2.27921   3.34359   6.02195   6.78916   7.73893   8.17718
 256.00000   2.27859   3.35821   6.00457   6.78704   7.74111   8.18168
 257.00000   2.27797   3.37188   5.98728   6.78546   7.74330   8.18587
 258.00000   2.27737   3.38458   5.97010   6.78444   7.74551   8.18974
 259.00000   2.27679   3.39629   5.95303   6.78398   7.74772   8.19330
 260.00000   2.27621   3.40698   5.93607   6.78410   7.74995   8.19655
 261.00000   2.27565   3.41662   5.91923   6.78480   7.75218   8.19949
 262.00000   2.27509   3.42520   5.90250   6.78609   7.75443   8.20215
 263.00000   2.27454   3.43269   5.88588   6.78797   7.75668   8.20451
 264.00000   2.27398   3.43909   5.86936   6.79045   7.75894   8.20659
 265.00000   2.27343   3.44438   5.85296   6.79353   7.76121   8.20841
 266.00000   2.27287   3.44855   5.83665   6.79720   7.76349   8.20995
 267.00000   2.27231   3.45159   5.82043   6.80148   7.76578   8.21125
 268.00000   2.27173   3.45351   5.80429   6.80636   7.76808   8.21230
 269.00000   2.27114   3.45430   5.78822   6.81183   7.77039   8.21311
 270.00000   2.27053   3.45396   5.77220   6.81790   7.77270   8.21370
 271.00000   2.26990   3.45250   5.75623   6.82455   7.77503   8.21408
 272.00000   2.26924   3.44994   5.74027   6.83179   7.77737   8.21425
 273.00000   2.26854   3.44627   5.72432   6.83961   7.77972   8.21423
 274.00000   2.26781   3.44152   5.70834   6.84799   7.78208   8.21403
 275.00000   2.26704   3.43571   5.69233   6.85693   7.78446   8.21367
 276.00000   2.26621   3.42885   5.67624   6.86641   7.78684   8.21315
 277.00000   2.26533   3.42096   5.66007   6.87644   7.78925   8.21248
 278.00000   2.26439   3.41208   5.64378   6.88699   7.79166   8.21169
 279.00000   2.26338   3.40222   5.62734   6.89805   7.79410   8.21078
 280.00000   2.26230   3.39141   5.61073   6.90960   7.79655   8.20976
 281.00000   2.26114   3.37969   5.59392   6.92164   7.79902   8.20865
 282.00000   2.25989   3.36709   5.57688   6.93415   7.80151   8.20747
 283.00000   2.25854   3.35363   5.55959   6.94710   7.80402   8.20622
 284.00000   2.25710   3.33936   5.54200   6.96049   7.80655   8.20492
 285.00000   2.25554   3.32430   5.52410   6.97430   7.80911   8.20357
